node_id,initial_energy,remaining_energy
0,10000,11745
1,10000,11745
2,10000,11745
3,10000,11745
4,10000,11745
5,10000,11745
6,10000,11745
7,10000,11745
8,10000,11745
9,10000,11745
10,10000,11745
11,10000,11745
12,10000,11745
13,10000,11745
14,10000,11745
15,10000,11745
16,10000,11745
17,10000,11745
18,10000,11745
19,10000,11745
20,10000,11745
21,10000,11745
22,10000,11745
23,10000,11745
24,10000,11745
