node_id,lifetime
0,300.0
1,200.9026
2,236.3274
3,266.1285
4,296.8754
5,199.5877
6,212.6834
7,234.8262
8,268.6133
9,297.6847
10,215.3712
11,222.4423
12,245.1167
13,265.804
14,291.5992
15,265.4846
16,252.8542
17,247.3375
18,268.581
19,291.0699
20,296.075
21,299.0991
22,280.1275
23,289.466
24,299.9201
