node_id,initial_energy,remaining_energy,lifetime
0,100,6.25428,300
1,100,0,201.963
2,100,0,208.741
3,100,0,237.288
4,100,0,271.311
5,100,0,175.906
6,100,0,178.906
7,100,0,258.134
8,100,0,296.611
9,100,0.187275,300
10,100,0,266.19
11,100,0,201.608
12,100,6.16152,300
13,100,7.4696,300
14,100,9.66605,300
15,100,0,299.738
16,100,0,225.571
17,100,0,225.264
18,100,0,252.758
19,100,0,281.86
20,100,0.748409,300
21,100,9.67658,300
22,100,1.32487,300
23,100,9.33995,300
24,100,2.0552,300
