node_id,lifetime
0,300.0
1,253.3538
2,282.0706
3,293.8903
4,296.5504
5,240.1854
6,274.1336
7,290.1984
8,294.5922
9,299.1361
10,262.0359
11,265.5967
12,278.7992
13,285.034
14,298.6201
15,291.0094
16,283.6621
17,286.2828
18,288.2592
19,295.1453
20,296.2159
21,298.0519
22,294.6988
23,295.5131
24,297.4471
