node_id,lifetime
0,321.419555556
1,194.410333333
2,230.501888889
3,265.044777778
4,293.694222222
5,196.313777778
6,202.605222222
7,218.392777778
8,247.929888889
9,296.622666667
10,232.217666667
11,263.555777778
12,268.160555556
13,272.289
14,299.293111111
15,272.926333333
16,294.955555556
17,298.146222222
18,299.641555556
19,315.083666667
20,303.578222222
21,314.692111111
22,313.198888889
23,319.124666667
24,325.614444444
