node_id,lifetime
0,321.806222222
1,220.938888889
2,270.300444444
3,293.440777778
4,307.707444444
5,216.230777778
6,230.348333333
7,251.453888889
8,285.899444444
9,314.637111111
10,232.189777778
11,260.559777778
12,266.486444444
13,283.515666667
14,307.475666667
15,281.785666667
16,281.730777778
17,270.915888889
18,293.170222222
19,307.324444444
20,307.479222222
21,322.475666667
22,292.052888889
23,303.693444444
24,313.715555556
