node_id,initial_energy,remaining_energy,lifetime
0,100,8.53153,300
1,100,0,293.397
2,100,3.4323,300
3,100,3.42021,300
4,100,9.84408,300
5,100,0,275.076
6,100,1.41648,300
7,100,0,298.282
8,100,0,284.949
9,100,9.19532,300
10,100,9.56656,300
11,100,8.78944,300
12,100,6.38863,300
13,100,0,284.315
14,100,9.63025,300
15,100,9.19198,300
16,100,9.15538,300
17,100,8.88067,300
18,100,0,285.594
19,100,9.68396,300
20,100,9.8593,300
21,100,9.66285,300
22,100,9.59284,300
23,100,9.19925,300
24,100,9.84636,300
