node_id,initial_energy,remaining_energy,lifetime
0,100,9.08793,300
1,100,0.260603,300
2,100,3.29496,300
3,100,8.65382,300
4,100,9.02269,300
5,100,0,299.366
6,100,0,288.638
7,100,0,282.618
8,100,8.36355,300
9,100,9.3207,300
10,100,2.45529,300
11,100,0,286.361
12,100,0,286.506
13,100,9.0137,300
14,100,9.61381,300
15,100,9.65325,300
16,100,0,288.139
17,100,8.98547,300
18,100,9.05767,300
19,100,9.18414,300
20,100,9.84795,300
21,100,9.18601,300
22,100,9.57251,300
23,100,9.4741,300
24,100,9.66731,300
