node_id,initial_energy,remaining_energy,lifetime
0,100,7.33295,300
1,100,0,214.166
2,100,0,299.526
3,100,0.156982,300
4,100,9.62486,300
5,100,0,213.279
6,100,0,238.991
7,100,0,251.782
8,100,0.698646,300
9,100,9.07014,300
10,100,0,268.329
11,100,6.96511,300
12,100,0,282.177
13,100,9.0799,300
14,100,9.64409,300
15,100,2.06061,300
16,100,7.51502,300
17,100,0.401191,300
18,100,9.10029,300
19,100,9.68737,300
20,100,3.01288,300
21,100,9.58524,300
22,100,1.15992,300
23,100,9.14939,300
24,100,9.86424,300
