node_id,initial_energy,remaining_energy
0,10000,11582
1,10000,11582
2,10000,11582
3,10000,11582
4,10000,11582
5,10000,11582
6,10000,11582
7,10000,11582
8,10000,11582
9,10000,11582
10,10000,11582
11,10000,11582
12,10000,11582
13,10000,11582
14,10000,11582
15,10000,11582
16,10000,11582
17,10000,11582
18,10000,11582
19,10000,11582
20,10000,11582
21,10000,11582
22,10000,11582
23,10000,11582
24,10000,11582
