node_id,initial_energy,remaining_energy,lifetime
0,100,9.08948,300
1,100,0,281.171
2,100,8.19779,300
3,100,9.74038,300
4,100,9.86929,300
5,100,4.34077,300
6,100,4.81036,300
7,100,7.19486,300
8,100,7.74414,300
9,100,9.18199,300
10,100,8.09942,300
11,100,6.41883,300
12,100,8.47124,300
13,100,8.03593,300
14,100,7.95888,300
15,100,9.64549,300
16,100,7.94393,300
17,100,9.12141,300
18,100,9.11195,300
19,100,8.30448,300
20,100,9.87155,300
21,100,9.19763,300
22,100,9.56521,300
23,100,9.18384,300
24,100,9.84838,300
