node_id,initial_energy,remaining_energy,lifetime
0,100,8.68035,300
1,100,0.352319,300
2,100,8.97721,300
3,100,9.17994,300
4,100,9.8464,300
5,100,0,283.65
6,100,0,284.754
7,100,0.15474,300
8,100,7.37996,300
9,100,9.68294,300
10,100,0,294.626
11,100,2.52468,300
12,100,0,295.554
13,100,7.43208,300
14,100,9.63323,300
15,100,0,284.559
16,100,4.66668,300
17,100,8.77944,300
18,100,9.10231,300
19,100,9.17877,300
20,100,9.86999,300
21,100,9.73706,300
22,100,9.69812,300
23,100,9.63468,300
24,100,9.8132,300
