node_id,initial_energy,remaining_energy,lifetime
0,100,8.36272,300
1,100,0,260.85
2,100,8.82149,300
3,100,8.83301,300
4,100,8.0526,300
5,100,0,247.006
6,100,0,278.778
7,100,5.17713,300
8,100,8.75942,300
9,100,7.38912,300
10,100,0,289.188
11,100,7.42216,300
12,100,6.56123,300
13,100,8.76236,300
14,100,8.88892,300
15,100,9.7257,300
16,100,9.17091,300
17,100,8.43339,300
18,100,8.79648,300
19,100,8.56594,300
20,100,9.85921,300
21,100,9.19471,300
22,100,9.2532,300
23,100,9.69602,300
24,100,9.54613,300
