node_id,lifetime
0,300.0
1,293.757
2,300.0
3,299.3992
4,298.7245
5,288.2218
6,293.016
7,296.5905
8,298.4427
9,300.0
10,296.9154
11,296.9
12,296.5457
13,298.3814
14,300.0
15,300.0
16,298.3091
17,298.4368
18,298.5056
19,300.0
20,300.0
21,298.4604
22,298.6668
23,300.0
24,300.0
