node_id,lifetime
0,325.037
1,237.2503
2,286.6755
3,303.6049
4,314.569
5,246.1793
6,250.0829
7,268.5924
8,286.4444
9,315.5577
10,284.3978
11,289.7213
12,304.2368
13,302.3663
14,320.5922
15,310.9634
16,303.8055
17,320.243
18,317.0347
19,323.6761
20,313.8055
21,320.9744
22,324.0806
23,326.9486
24,331.3904
