total_bytes_received,throughput_(bps),no_of_received_packets,packet_delivery_ratio,mean_hop_count,mean_delay_(s),l3_drop_packets,total_initial_energy,total_remaining_energy,average_lifetime
1795853.33333,47889.4111111,3456.77777778,0.629306111111,4.33333333333,0.0126017633333,50.3333333333,2500.0,168.296555556,297.475111111
