node_id,initial_energy,remaining_energy,lifetime
0,100,9.6801,300
1,100,6.99765,300
2,100,9.0806,300
3,100,9.18103,300
4,100,9.86774,300
5,100,8.41128,300
6,100,6.05548,300
7,100,6.24242,300
8,100,1.97698,300
9,100,7.18263,300
10,100,9.64954,300
11,100,9.13027,300
12,100,8.86876,300
13,100,2.58534,300
14,100,9.59288,300
15,100,9.18741,300
16,100,9.13901,300
17,100,9.00023,300
18,100,9.15826,300
19,100,9.18593,300
20,100,9.84529,300
21,100,9.71982,300
22,100,9.74304,300
23,100,9.73549,300
24,100,9.86417,300
