node_id,initial_energy,remaining_energy,lifetime
0,100,8.57766,300
1,100,0,293.552
2,100,9.30719,300
3,100,9.17978,300
4,100,9.84603,300
5,100,0,273.649
6,100,0,281.016
7,100,3.57492,300
8,100,9.14187,300
9,100,9.69239,300
10,100,0,284.829
11,100,0.331855,300
12,100,3.19358,300
13,100,8.79023,300
14,100,9.65337,300
15,100,9.40949,300
16,100,0,299.026
17,100,3.62254,300
18,100,9.17513,300
19,100,9.18649,300
20,100,9.86936,300
21,100,0,287.787
22,100,5.48236,300
23,100,9.66962,300
24,100,9.85715,300
