total_bytes_received,throughput_(bps),no_of_received_packets,packet_delivery_ratio,mean_hop_count,mean_delay_(s),l3_drop_packets,total_initial_energy,total_remaining_energy
13862963.2,277259.25,26088.0,0.76338736,3.452381,0.0132538168,2.1,250000.0,11622.85
