node_id,lifetime
0,320.7081
1,206.0276
2,250.3005
3,283.4829
4,308.7059
5,207.6011
6,215.3017
7,239.7313
8,274.367
9,313.9708
10,228.771
11,234.3973
12,256.8722
13,278.4921
14,311.5352
15,267.8467
16,259.4114
17,257.9307
18,282.1425
19,296.5035
20,296.066
21,315.3675
22,281.7775
23,300.7293
24,309.9339
