total_bytes_received,throughput_(bps),no_of_received_packets,packet_delivery_ratio,mean_hop_count,mean_delay_(s),l3_drop_packets,total_initial_energy,total_remaining_energy,average_lifetime
3008365.6,80223.08,5844.5,0.797993,4.35,0.010930727,4.7,2500.0,115.402,291.0536
