node_id,initial_energy,remaining_energy,lifetime
0,100,9.85449,300
1,100,9.13825,300
2,100,9.62622,300
3,100,9.69286,300
4,100,9.85384,300
5,100,9.67223,300
6,100,9.0908,300
7,100,9.11699,300
8,100,9.14855,300
9,100,9.1838,300
10,100,9.71385,300
11,100,9.10152,300
12,100,9.11418,300
13,100,9.12971,300
14,100,9.51931,300
15,100,9.73877,300
16,100,9.12478,300
17,100,9.10874,300
18,100,9.12663,300
19,100,9.16628,300
20,100,9.8545,300
21,100,9.16143,300
22,100,9.56491,300
23,100,9.66478,300
24,100,9.845,300
