node_id,initial_energy,remaining_energy,lifetime
0,100,9.3158,300
1,100,3.79069,300
2,100,8.57834,300
3,100,9.72739,300
4,100,9.85994,300
5,100,2.79041,300
6,100,0,289.774
7,100,7.86892,300
8,100,9.12557,300
9,100,9.1764,300
10,100,9.62605,300
11,100,0,291.803
12,100,9.03324,300
13,100,9.14526,300
14,100,9.49177,300
15,100,9.69267,300
16,100,9.12642,300
17,100,9.12936,300
18,100,9.1625,300
19,100,9.17836,300
20,100,9.85981,300
21,100,9.18583,300
22,100,9.62946,300
23,100,9.67377,300
24,100,9.8592,300
