node_id,initial_energy,remaining_energy,lifetime
0,100,9.17262,300
1,100,5.79668,300
2,100,9.63168,300
3,100,9.18031,300
4,100,9.84453,300
5,100,0,285.825
6,100,4.93737,300
7,100,8.83688,300
8,100,9.11593,300
9,100,9.67694,300
10,100,0,284.222
11,100,8.10141,300
12,100,8.83701,300
13,100,9.13283,300
14,100,9.63154,300
15,100,8.84365,300
16,100,9.05871,300
17,100,9.1094,300
18,100,9.15471,300
19,100,9.17786,300
20,100,9.85284,300
21,100,9.18137,300
22,100,9.58503,300
23,100,9.66841,300
24,100,9.86636,300
