node_id,initial_energy,remaining_energy,lifetime
0,100,9.80457,300
1,100,9.16037,300
2,100,9.50267,300
3,100,9.16948,300
4,100,9.86325,300
5,100,8.85003,300
6,100,8.61665,300
7,100,9.02374,300
8,100,9.15852,300
9,100,9.67743,300
10,100,9.33011,300
11,100,8.37076,300
12,100,9.15273,300
13,100,9.16117,300
14,100,9.63754,300
15,100,9.6541,300
16,100,8.41327,300
17,100,9.1408,300
18,100,9.16019,300
19,100,9.18382,300
20,100,9.85189,300
21,100,9.17267,300
22,100,9.62597,300
23,100,9.67201,300
24,100,9.8701,300
