node_id,initial_energy,remaining_energy,lifetime
0,100,9.17034,300
1,100,9.72087,300
2,100,9.7081,300
3,100,9.72493,300
4,100,9.85386,300
5,100,0,281.581
6,100,9.16465,300
7,100,9.15134,300
8,100,9.15474,300
9,100,9.17507,300
10,100,9.56547,300
11,100,9.15748,300
12,100,9.15672,300
13,100,9.16785,300
14,100,9.6338,300
15,100,9.1783,300
16,100,9.16421,300
17,100,9.15965,300
18,100,9.14901,300
19,100,9.69771,300
20,100,9.8593,300
21,100,9.66701,300
22,100,9.58631,300
23,100,9.17081,300
24,100,9.84568,300
