node_id,initial_energy,remaining_energy,lifetime
0,100,8.0334,300
1,100,0,239.036
2,100,3.32537,300
3,100,3.3148,300
4,100,3.53065,300
5,100,0,253.495
6,100,0,269.261
7,100,2.38299,300
8,100,2.60069,300
9,100,2.79094,300
10,100,9.71989,300
11,100,9.02279,300
12,100,5.81073,300
13,100,5.8221,300
14,100,6.20974,300
15,100,9.70573,300
16,100,9.17573,300
17,100,5.85612,300
18,100,5.99572,300
19,100,5.87511,300
20,100,9.86725,300
21,100,9.2184,300
22,100,6.49144,300
23,100,9.66654,300
24,100,6.70765,300
