total_bytes_received,throughput_(bps),no_of_received_packets,packet_delivery_ratio,mean_hop_count,mean_delay_(s),l3_drop_packets,total_initial_energy,total_remaining_energy,average_lifetime
1740902.4,46424.07,3387.5,0.925041,4.05,0.010039023,0.1,2500.0,165.7977,294.7899
