total_bytes_received,throughput_(bps),no_of_received_packets,packet_delivery_ratio,mean_hop_count,mean_delay_(s),l3_drop_packets,total_initial_energy,total_remaining_energy,average_lifetime
13740032,366401,26592,0.631444,4.17391,0.0105421,5,2500,14.1486,256.262
