node_id,lifetime
0,327.8517
1,274.8019
2,302.2206
3,312.1926
4,318.8175
5,272.822
6,283.8897
7,296.2834
8,307.3216
9,324.9976
10,305.0631
11,300.31
12,311.7299
13,313.8894
14,328.6538
15,320.0014
16,311.7201
17,323.2766
18,322.9556
19,328.1538
20,324.5
21,325.8071
22,325.4957
23,327.7381
24,331.3839
