node_id,lifetime
0,300.0
1,196.459
2,231.8491
3,263.2735
4,288.2396
5,201.7307
6,208.8041
7,212.5626
8,227.2619
9,288.2118
10,237.601
11,264.5248
12,265.842
13,243.3359
14,279.9236
15,272.2209
16,290.5882
17,287.019
18,278.8169
19,290.7431
20,299.1198
21,299.967
22,300.0
23,295.1393
24,300.0
