node_id,lifetime
0,300.0
1,263.0802
2,283.2754
3,292.8447
4,296.1703
5,252.3617
6,282.6277
7,291.2643
8,295.4181
9,298.9169
10,274.794
11,274.0117
12,281.9112
13,289.3242
14,299.1333
15,294.5405
16,287.8889
17,290.6435
18,288.0312
19,295.2569
20,296.9453
21,299.1218
22,295.6348
23,295.7778
24,296.7284
