node_id,initial_energy,remaining_energy,lifetime
0,100,7.43426,300
1,100,0,221.684
2,100,0,266.728
3,100,0,271.059
4,100,1.09894,300
5,100,0,239.199
6,100,0,268.237
7,100,5.87039,300
8,100,8.8294,300
9,100,8.99819,300
10,100,4.40733,300
11,100,0,298.429
12,100,4.84821,300
13,100,8.66576,300
14,100,9.53995,300
15,100,3.65959,300
16,100,4.84029,300
17,100,8.41804,300
18,100,8.71372,300
19,100,9.1919,300
20,100,1.33842,300
21,100,6.15836,300
22,100,9.29667,300
23,100,9.50442,300
24,100,9.86223,300
