node_id,lifetime
0,300.0
1,211.0952
2,251.0146
3,285.0353
4,300.0
5,215.8913
6,221.3837
7,240.4228
8,260.0822
9,296.2625
10,249.1709
11,272.7572
12,280.0328
13,277.2144
14,296.2462
15,285.2455
16,295.699
17,292.075
18,298.7791
19,299.5933
20,299.8763
21,300.0
22,300.0
23,300.0
24,300.0
