node_id,lifetime
0,321.8546
1,199.9725
2,253.7145
3,287.2016
4,311.8608
5,204.9678
6,213.1703
7,238.53
8,270.4413
9,310.909
10,242.1434
11,274.1627
12,280.0808
13,287.7166
14,313.229
15,279.748
16,305.4032
17,307.1646
18,313.9833
19,323.3098
20,307.1543
21,318.5192
22,318.1646
23,326.5051
24,328.7445
