node_id,initial_energy,remaining_energy
0,10000,11623
1,10000,11623
2,10000,11623
3,10000,11623
4,10000,11623
5,10000,11623
6,10000,11623
7,10000,11623
8,10000,11623
9,10000,11623
10,10000,11623
11,10000,11623
12,10000,11623
13,10000,11623
14,10000,11623
15,10000,11623
16,10000,11623
17,10000,11623
18,10000,11623
19,10000,11623
20,10000,11623
21,10000,11623
22,10000,11623
23,10000,11623
24,10000,11623
