node_id,lifetime
0,322.1173
1,207.8428
2,250.1487
3,284.6676
4,312.4531
5,207.8928
6,218.7643
7,235.3112
8,259.7873
9,313.1711
10,241.2794
11,269.2474
12,277.7378
13,274.4012
14,303.0162
15,275.26
16,299.829
17,298.0426
18,309.8235
19,314.8955
20,301.2369
21,316.4683
22,314.0085
23,323.6269
24,325.3129
