node_id,initial_energy,remaining_energy,lifetime
0,100,7.52489,300
1,100,0,234.233
2,100,0,266.961
3,100,0,272.994
4,100,1.3223,300
5,100,0,227.965
6,100,0,280.531
7,100,6.26891,300
8,100,8.3215,300
9,100,7.80236,300
10,100,2.46582,300
11,100,1.16651,300
12,100,5.14079,300
13,100,8.59336,300
14,100,8.30433,300
15,100,2.62984,300
16,100,5.30701,300
17,100,8.43855,300
18,100,8.5502,300
19,100,8.87578,300
20,100,1.84277,300
21,100,7.42831,300
22,100,9.61116,300
23,100,9.35804,300
24,100,9.5466,300
