node_id,lifetime
0,320.4149
1,203.3581
2,241.289
3,278.7989
4,308.8828
5,200.8381
6,214.6423
7,236.6257
8,270.8938
9,313.8724
10,221.7776
11,226.3582
12,252.3451
13,272.431
14,312.1287
15,269.9732
16,255.6946
17,252.789
18,274.2074
19,296.2693
20,300.2429
21,317.95
22,287.0259
23,296.1327
24,306.8571
