node_id,initial_energy,remaining_energy,lifetime
0,100,9.24447,300
1,100,0,287.211
2,100,0,289.412
3,100,0,289.926
4,100,0,291.473
5,100,9.05675,300
6,100,8.30963,300
7,100,8.28955,300
8,100,8.39425,300
9,100,8.90246,300
10,100,9.63064,300
11,100,8.89218,300
12,100,8.75655,300
13,100,8.64756,300
14,100,9.50972,300
15,100,9.66586,300
16,100,9.15678,300
17,100,9.14657,300
18,100,8.836,300
19,100,9.16678,300
20,100,9.87418,300
21,100,9.17906,300
22,100,9.6269,300
23,100,9.36182,300
24,100,9.85551,300
