total_bytes_received,throughput_(bps),no_of_received_packets,packet_delivery_ratio,mean_hop_count,mean_delay_(s),l3_drop_packets,total_initial_energy,total_remaining_energy
4154940.8,83098.83,7992.0,0.8185171,4.05,0.01426265,26.8,250000.0,11513.4
