node_id,initial_energy,remaining_energy
0,10000,11759
1,10000,11759
2,10000,11759
3,10000,11759
4,10000,11759
5,10000,11759
6,10000,11759
7,10000,11759
8,10000,11759
9,10000,11759
10,10000,11759
11,10000,11759
12,10000,11759
13,10000,11759
14,10000,11759
15,10000,11759
16,10000,11759
17,10000,11759
18,10000,11759
19,10000,11759
20,10000,11759
21,10000,11759
22,10000,11759
23,10000,11759
24,10000,11759
