node_id,initial_energy,remaining_energy,lifetime
0,100,9.04564,300
1,100,0,276.971
2,100,8.9006,300
3,100,8.53519,300
4,100,7.34773,300
5,100,0,279.762
6,100,7.01999,300
7,100,7.58322,300
8,100,8.05859,300
9,100,6.65489,300
10,100,9.12128,300
11,100,8.5091,300
12,100,8.44648,300
13,100,9.07035,300
14,100,8.93353,300
15,100,9.73778,300
16,100,9.15541,300
17,100,9.14834,300
18,100,9.12627,300
19,100,8.60613,300
20,100,9.85746,300
21,100,9.17904,300
22,100,9.62238,300
23,100,9.66001,300
24,100,9.30943,300
