node_id,initial_energy,remaining_energy,lifetime
0,100,8.15704,300
1,100,0,237.134
2,100,3.99358,300
3,100,3.99724,300
4,100,4.20655,300
5,100,0,238.649
6,100,0,273.456
7,100,3.08832,300
8,100,3.30374,300
9,100,3.45527,300
10,100,0,291.56
11,100,9.03441,300
12,100,6.18611,300
13,100,6.1918,300
14,100,6.57561,300
15,100,9.71513,300
16,100,9.18901,300
17,100,6.20531,300
18,100,6.34536,300
19,100,6.23079,300
20,100,9.84599,300
21,100,9.20224,300
22,100,6.82596,300
23,100,9.6816,300
24,100,7.03541,300
