node_id,initial_energy,remaining_energy
0,10000,11499
1,10000,11499
2,10000,11499
3,10000,11499
4,10000,11499
5,10000,11499
6,10000,11499
7,10000,11499
8,10000,11499
9,10000,11499
10,10000,11499
11,10000,11499
12,10000,11499
13,10000,11499
14,10000,11499
15,10000,11499
16,10000,11499
17,10000,11499
18,10000,11499
19,10000,11499
20,10000,11499
21,10000,11499
22,10000,11499
23,10000,11499
24,10000,11499
