total_bytes_received,throughput_(bps),no_of_received_packets,packet_delivery_ratio,mean_hop_count,mean_delay_(s),l3_drop_packets,total_initial_energy,total_remaining_energy,average_lifetime
8196352.8,285691.5,15885.7,0.5423222,4.233334,0.010730184,3.1,2500.0,0.0,276.2444
