node_id,lifetime
0,322.4191
1,208.7685
2,254.1781
3,289.5337
4,313.2829
5,214.6931
6,220.1664
7,231.7211
8,265.7639
9,314.7132
10,248.9065
11,270.2718
12,277.1954
13,288.8922
14,310.7163
15,283.5074
16,301.6067
17,296.8478
18,310.2621
19,318.5989
20,306.7468
21,318.305
22,314.325
23,322.1539
24,325.6734
