node_id,initial_energy,remaining_energy
0,10000,11646
1,10000,11646
2,10000,11646
3,10000,11646
4,10000,11646
5,10000,11646
6,10000,11646
7,10000,11646
8,10000,11646
9,10000,11646
10,10000,11646
11,10000,11646
12,10000,11646
13,10000,11646
14,10000,11646
15,10000,11646
16,10000,11646
17,10000,11646
18,10000,11646
19,10000,11646
20,10000,11646
21,10000,11646
22,10000,11646
23,10000,11646
24,10000,11646
