total_bytes_received,throughput_(bps),no_of_received_packets,packet_delivery_ratio,mean_hop_count,mean_delay_(s),l3_drop_packets,total_initial_energy,total_remaining_energy,average_lifetime
8893133.6,237150.1,17077.8,0.5486493,4.181556,0.010740634,179.5,2500.0,69.1329,273.7875
