node_id,lifetime
0,322.7599
1,214.7196
2,261.7318
3,297.6157
4,318.4228
5,227.4967
6,225.7541
7,249.0474
8,285.3852
9,320.6398
10,256.433
11,274.4952
12,290.9389
13,307.7883
14,320.8134
15,288.2143
16,304.6749
17,306.6739
18,319.9562
19,323.8761
20,309.6333
21,321.3255
22,318.391
23,326.3027
24,330.5669
