node_id,lifetime
0,300.0
1,203.6861
2,248.4911
3,277.595
4,298.4625
5,216.2682
6,214.3366
7,221.9917
8,248.9525
9,291.3874
10,255.1028
11,267.9777
12,276.5876
13,267.6079
14,285.3949
15,281.6164
16,288.6903
17,288.8257
18,288.5605
19,294.1955
20,298.2542
21,299.6846
22,299.2782
23,294.554
24,300.0
