node_id,initial_energy,remaining_energy,lifetime
0,100,7.37538,300
1,100,0,222.257
2,100,5.09438,300
3,100,5.32739,300
4,100,5.50969,300
5,100,0,223.986
6,100,0,257.526
7,100,4.4275,300
8,100,6.26024,300
9,100,4.78037,300
10,100,0,222.657
11,100,1.21711,300
12,100,6.16956,300
13,100,7.64359,300
14,100,6.50395,300
15,100,0,260.876
16,100,7.70391,300
17,100,6.21482,300
18,100,7.74209,300
19,100,6.26216,300
20,100,0,297.691
21,100,9.19616,300
22,100,8.18105,300
23,100,9.67084,300
24,100,8.41563,300
