node_id,initial_energy,remaining_energy,lifetime
0,100,7.69271,300
1,100,0,250.343
2,100,9.60728,300
3,100,9.64398,300
4,100,9.84674,300
5,100,0,233.573
6,100,0,263.141
7,100,3.37626,300
8,100,9.16827,300
9,100,9.20077,300
10,100,0,235.192
11,100,0,292.539
12,100,7.95122,300
13,100,9.17206,300
14,100,9.52672,300
15,100,0,272.349
16,100,7.77491,300
17,100,9.15064,300
18,100,9.18928,300
19,100,9.19339,300
20,100,0.920616,300
21,100,8.99726,300
22,100,9.6474,300
23,100,9.67817,300
24,100,9.86263,300
