total_bytes_received,throughput_(bps),no_of_received_packets,packet_delivery_ratio,mean_hop_count,mean_delay_(s),l3_drop_packets,total_initial_energy,total_remaining_energy
10133284.8,202665.72,19212.0,0.715504,3.54,0.013867723,36.6,250000.0,11580.8
