node_id,initial_energy,remaining_energy,lifetime
0,100,8.37177,300
1,100,0,256.798
2,100,9.64579,300
3,100,9.66951,300
4,100,9.83364,300
5,100,0,250.932
6,100,0,269.278
7,100,3.27559,300
8,100,9.15323,300
9,100,9.16003,300
10,100,0,288.754
11,100,4.60071,300
12,100,7.47834,300
13,100,9.15624,300
14,100,9.51977,300
15,100,9.70609,300
16,100,9.17211,300
17,100,9.16477,300
18,100,9.15905,300
19,100,9.18011,300
20,100,9.86004,300
21,100,9.21416,300
22,100,9.63566,300
23,100,9.6848,300
24,100,9.8598,300
