node_id,initial_energy,remaining_energy,lifetime
0,100,5.57952,300
1,100,0,224.458
2,100,0,255.514
3,100,9.71868,300
4,100,9.823,300
5,100,0,173.754
6,100,0,232.013
7,100,0,227.225
8,100,0,295.614
9,100,9.37961,300
10,100,0,178.519
11,100,0,184.286
12,100,0,239.284
13,100,0,244.524
14,100,0,285.423
15,100,0.46141,300
16,100,0,192.246
17,100,0,212.534
18,100,0,263.894
19,100,0,291.168
20,100,8.6209,300
21,100,8.22861,300
22,100,0,242.519
23,100,0,270.873
24,100,0,299.786
