node_id,initial_energy,remaining_energy,lifetime
0,100,8.86907,300
1,100,0,297.699
2,100,3.25122,300
3,100,4.58593,300
4,100,1.05908,300
5,100,0,298.587
6,100,0,299.052
7,100,4.60678,300
8,100,5.38402,300
9,100,4.93809,300
10,100,3.21874,300
11,100,0,287.53
12,100,9.02551,300
13,100,9.13532,300
14,100,9.63672,300
15,100,9.63363,300
16,100,0,289.23
17,100,9.02704,300
18,100,9.1249,300
19,100,9.16814,300
20,100,9.86834,300
21,100,9.2032,300
22,100,9.63836,300
23,100,9.68337,300
24,100,9.84756,300
