node_id,initial_energy,remaining_energy,lifetime
0,100,8.87765,300
1,100,0,278.832
2,100,8.5928,300
3,100,9.7273,300
4,100,9.86477,300
5,100,4.557,300
6,100,5.08577,300
7,100,5.19604,300
8,100,4.22252,300
9,100,9.1675,300
10,100,8.57014,300
11,100,7.24195,300
12,100,7.66615,300
13,100,6.695,300
14,100,7.85179,300
15,100,9.66968,300
16,100,8.73737,300
17,100,9.07369,300
18,100,9.15604,300
19,100,9.06163,300
20,100,9.8722,300
21,100,9.19682,300
22,100,9.55416,300
23,100,9.18439,300
24,100,9.85879,300
