node_id,initial_energy,remaining_energy,lifetime
0,100,9.44188,300
1,100,4.80505,300
2,100,9.42691,300
3,100,9.1893,300
4,100,9.86656,300
5,100,3.99938,300
6,100,1.68532,300
7,100,3.14985,300
8,100,7.81384,300
9,100,9.68265,300
10,100,7.14596,300
11,100,6.31299,300
12,100,0.876209,300
13,100,7.82388,300
14,100,9.6358,300
15,100,9.1648,300
16,100,8.79803,300
17,100,8.72478,300
18,100,9.02624,300
19,100,9.17386,300
20,100,9.84695,300
21,100,9.73364,300
22,100,9.56362,300
23,100,9.43277,300
24,100,9.81333,300
