node_id,initial_energy,remaining_energy,lifetime
0,100,8.17619,300
1,100,0.684187,300
2,100,8.43012,300
3,100,8.13923,300
4,100,9.69619,300
5,100,0,246.78
6,100,0,289.497
7,100,0,279.033
8,100,8.52634,300
9,100,9.20195,300
10,100,0,289.276
11,100,6.11649,300
12,100,0,291.202
13,100,8.67528,300
14,100,9.63461,300
15,100,0,291.062
16,100,7.07386,300
17,100,1.46572,300
18,100,8.71638,300
19,100,9.68845,300
20,100,0,294.876
21,100,9.46799,300
22,100,2.18917,300
23,100,9.07026,300
24,100,9.85256,300
