node_id,lifetime
0,322.5123
1,212.6751
2,257.8052
3,295.4052
4,318.355
5,218.1332
6,224.2813
7,244.8658
8,281.5635
9,318.476
10,249.6063
11,273.5219
12,288.6643
13,301.3224
14,316.6654
15,285.0997
16,301.5005
17,301.2562
18,317.0531
19,320.8332
20,309.8045
21,317.0636
22,315.6524
23,324.1631
24,327.8261
