node_id,lifetime
0,300.0
1,210.8383
2,251.8867
3,281.0115
4,299.6495
5,222.3033
6,222.8657
7,234.4407
8,262.6519
9,295.2997
10,248.7139
11,266.4139
12,275.7378
13,279.1172
14,288.2022
15,281.3062
16,293.2669
17,289.1457
18,297.9574
19,298.6255
20,299.0113
21,300.0
22,299.9645
23,300.0
24,300.0
