node_id,lifetime
0,321.9911
1,202.0499
2,248.4809
3,279.9668
4,311.1622
5,205.5007
6,213.2136
7,234.9777
8,262.2975
9,310.2861
10,239.1506
11,269.7891
12,276.5511
13,281.4995
14,309.7744
15,276.3236
16,299.0905
17,297.4753
18,308.6103
19,317.0818
20,301.886
21,316.1142
22,313.3494
23,323.1837
24,326.3063
