node_id,initial_energy,remaining_energy,lifetime
0,100,6.14491,300
1,100,0,237.954
2,100,0,280.614
3,100,9.72114,300
4,100,9.8345,300
5,100,0,206.71
6,100,0,253.226
7,100,0,247.398
8,100,0,293.359
9,100,9.31459,300
10,100,0,244.926
11,100,0,228.265
12,100,6.21239,300
13,100,7.50724,300
14,100,8.04331,300
15,100,9.71127,300
16,100,0,232.557
17,100,0,229.694
18,100,0,259.302
19,100,0,292.505
20,100,9.83032,300
21,100,9.34453,300
22,100,0,268.007
23,100,0.656652,300
24,100,0.335681,300
